grid,velocity,spread_rate,lambda,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_AR,X_N2
0.05484375,2.5738761457127577,21.369779454289866,-44.829520934034676,814.5405001384443,0.025326207106598338,0.09463143571858432,0.020427094256488545,0.001286051029522894,0.0867862134605879,0.000419335855827231,0.044613756291336536,5.41504040492335e-06,6.965225684152769e-08,0.7518306286949908,0.0
0.055312499999999994,2.6440660337626367,21.62476432019782,-44.829520934034676,844.4506263811035,0.02446415528464048,0.08779694334969947,0.022712225762111397,0.0016446947730406386,0.08379474031164612,0.0005087761894100959,0.050764889465271294,5.063487434631189e-06,7.093017338749955e-08,0.7527725957312129,0.0
0.05578124999999999,2.712582401018847,21.882028413789197,-44.829520934034676,874.0674827792654,0.023665315604221252,0.08084591493503118,0.025007901465470585,0.002048450410712045,0.08045703062087718,0.0006190696444227709,0.05739556254694329,4.735713122186345e-06,7.70394981705997e-08,0.7536212576239226,0.0
0.056249999999999994,2.778747312742726,22.141358189554946,-44.829520934034676,903.1470007901039,0.02292882326322934,0.0738968059796536,0.027265300528223155,0.002488813291278162,0.0768314914719878,0.0007489917788413278,0.06438134362501277,4.426023346762017e-06,8.59976407227906e-08,0.7543827413040156,0.0
0.05671875,2.841856369883744,22.40254635812386,-44.829520934034676,931.4400146540573,0.02225367330856771,0.06707755786867718,0.029434070296869598,0.0029549880220007766,0.07300243630067609,0.0008957451100559923,0.07156365375192587,4.1310143793174354e-06,9.657080349446824e-08,0.7550673210646116,0.0
0.057187499999999995,2.9012356647024475,22.66539806460883,-44.829520934034676,958.7106714428776,0.021638420730111917,0.0605150665989319,0.031466491349382876,0.0034348122373080194,0.0690719825626018,0.0010552251750068629,0.07876507911398772,3.849481845166087e-06,1.078500419083442e-07,0.7556873856308938,0.0
0.05765624999999999,2.9562971466527213,22.92973641872302,-44.829520934034676,984.7538584768549,0.021080992406818582,0.05432432176072239,0.033321492116389226,0.0039158402916071675,0.06514935022029013,0.0012225517992874612,0.08580724284679007,3.581997824051154e-06,1.1910777477452854e-07,0.7562554998593147,0.0
0.058124999999999996,3.0065811368674202,23.19540703879703,-44.829520934034676,1009.4082877883595,0.020578637872208407,0.0485991894317255,0.03496778567988548,0.004386405142287096,0.06133983997015691,0.0013927382222810583,0.09252763197701115,3.330268330575279e-06,1.2978284204526436e-07,0.7567829495254802,0.0
0.05859375,3.0517812851917006,23.462281664257674,-44.829520934034676,1032.564001786967,0.020127992163543926,0.043406376763133664,0.036385630765655194,0.004836474654002524,0.05773570632829694,0.0015613309552231977,0.09879231683762663,3.096436319872693e-06,1.395003417363085e-07,0.7572789277594003,0.0
0.0590625,3.0917447531379736,23.730261379799256,-44.829520934034676,1054.1620716598218,0.01972525332768458,0.03878325924207789,0.037567077157135254,0.005258152473447321,0.054410446513486484,0.0017248806722293245,0.10450285999536328,2.8825000129073463e-06,1.4808078059221474e-07,0.757750293365467,0.0
0.06,3.1561166536090806,24.26970664264268,-44.829520934034676,1092.6801727092068,0.0190465883673477,0.0313320304098154,0.0392196922561867,0.005993313723877448,0.048800365945844824,0.002027820836500484,0.1140063915315518,2.519655619211879e-06,1.6173295777318897e-07,0.7586177039076464,0.0
0.06125,3.214615357447419,24.994642680733723,-44.829520934034676,1135.85356645654,0.018341968220779194,0.02457230380126315,0.040191657719611244,0.006746345761245433,0.043344215555943165,0.002381326293257649,0.1231140318269503,2.1573187300062135e-06,1.7453558281413113e-07,0.7596477871874163,0.0
0.0625,3.2489009002921962,25.724750828189993,-44.829520934034676,1171.8742265949998,0.017795884780564476,0.02045156541970752,0.04018469542216708,0.007271837518550403,0.039709398192174776,0.0026900213539733284,0.12912145782546064,1.9026312519848551e-06,1.83702457541242e-07,0.7605689379342567,0.0
0.065,3.262616251226863,27.20260258182709,-44.829520934034676,1227.9067014086916,0.017015610575797285,0.017298813694899086,0.03846696826065337,0.007784725548749424,0.0362506353060294,0.0032033845732990043,0.1348591269891403,1.6110515028336356e-06,1.9603577337066998e-07,0.7621345385399533,0.0
0.0675,3.2354013146768343,28.697817060554584,-44.829520934034676,1273.3435572573649,0.016436600618402127,0.01649138753958935,0.036157043205626495,0.007958713286324083,0.034642107019386296,0.003646861272416878,0.13760292917428968,1.4384721448892133e-06,2.0110656883324375e-07,0.7634993189236534,0.0
0.07,3.179585036625542,30.21016852671323,-44.829520934034676,1312.2485251363996,0.01597480752575908,0.01638208257074838,0.03385789996954091,0.007977248696599413,0.03372949304981967,0.004037587922723417,0.13927088694859288,1.3194000525351143e-06,1.9926457649270112e-07,0.7647432821773462,0.0
0.07250000000000001,3.101412325175092,31.740097744709793,-44.829520934034676,1346.7038841924834,0.01558958078490838,0.016413759691846976,0.03172594160637794,0.007921381658896744,0.03307569692083272,0.004386061422687201,0.1405679937248368,1.2276334331907638e-06,1.9208032526515898e-07,0.7659077452607633,0.0
0.07500000000000001,3.0043560920563457,33.289051603775924,-44.829520934034676,1377.8833992722812,0.01525877890181191,0.01642974990637599,0.02976838747724047,0.007823277814701948,0.03253303712205078,0.004699575953846689,0.14172691372248905,1.1523303268243647e-06,1.8146149545783595e-07,0.7670177242114727,0.0
0.08,2.7605058018614845,36.45719162142518,-44.829520934034676,1432.6849420148217,0.014714956964080806,0.01631450808730161,0.026315210005449348,0.007554242710562724,0.031627469266988124,0.005236808408630496,0.14384635555799483,1.0336237259393664e-06,1.56100211122102e-07,0.7691042162391358,0.0
0.08499999999999999,2.4634234665865673,39.71700666605505,-44.829520934034676,1483.126911897125,0.014251793018329274,0.016025243976904597,0.02319639148880685,0.007215081970131007,0.0308215394563966,0.005705056823142668,0.14591732347561132,9.364237109124788e-07,1.2955883234993928e-07,0.7711182968264637,0.0
0.09,2.1195210330492826,43.0951490395141,-44.829520934034676,1533.0100166298157,0.013823577389422505,0.015593637028054708,0.020272073536065412,0.006818905047048938,0.030044267231617693,0.006136332883712002,0.14804370780661227,8.492134528099019e-07,1.042671832913352e-07,0.773090122986253,0.0
0.095,1.7328658899093428,46.61871338597214,-44.829520934034676,1586.8461659605289,0.013388230055957587,0.015050218698875958,0.01745887446644554,0.006370651829853504,0.029213431853904688,0.006570343356619264,0.1503208491204154,7.628739550845538e-07,8.066734836413902e-08,0.7750147871325823,0.0
0.1,1.3041411171415866,50.264781995974985,-44.829520934034676,1649.7439440992655,0.012908870751790405,0.014418308856497019,0.014725377523673722,0.005868789571774549,0.028229896085896506,0.007046849552556891,0.15283677590960232,6.704910064078541e-07,5.911167886119618e-08,0.7768732728973138,0.0
0.10500000000000001,0.8293480985056814,53.830210526850045,-44.829520934034676,1725.2209222451368,0.012372045373103815,0.013694474909645397,0.012094886952218031,0.005304685291181322,0.027008667464080895,0.007571811596018736,0.15566341698345476,5.711267170209518e-07,4.0871267545351924e-08,0.7786614448054163,0.0
0.11,0.3029824919404302,56.75680657196817,-44.829520934034676,1810.8708785611352,0.011811824666059722,0.012829700838082032,0.009641057491026145,0.004671291142076744,0.02555465191016285,0.0080663471425275,0.15883667168655244,4.752766196228559e-07,2.747832158395998e-08,0.780399777034631,0.0
0.11249999999999999,0.020591867764457077,57.63957795966365,-44.829520934034676,1853.2739078028112,0.011553604095905851,0.012307581851734334,0.008505751842361122,0.0043289851939043505,0.02479678165975156,0.008237690249110313,0.16055574195720299,4.3558709215539956e-07,2.2827629761594334e-08,0.7812670088312134,0.0
0.11499999999999999,-0.2711026932263449,58.02230326895335,-44.829520934034676,1893.3429680502556,0.011320798002725663,0.011724229544532179,0.007451914620702351,0.0039805113920175885,0.024060660583778832,0.008336723286486755,0.16232128507989457,4.040420887815811e-07,1.9328885845749868e-08,0.7821242521216132,0.0
